Id,hed__Contact__c,hed__Program_Enrollment__c,hed__Program_Enrollment__r.hed__Contact__c,hed__Program_Enrollment__r.hed__Contact__r.FirstName,hed__Program_Enrollment__r.hed__Contact__r.LastName,hed__Course_Offering__c,hed__Course_Offering__r.hed__Course__c,hed__Course_Offering__r.hed__Course__r.Name,hed__Course_Offering__r.hed__Term__c,hed__Course_Offering__r.hed__Term__r.Name,hed__Course_Offering__r.hed__Term__r.hed__Start_Date__c,hed__Course_Offering__r.hed__Term__r.hed__End_Date__c,hed__Status__c,Notations__c
a098c00000sHz6UAAS,0038c00002jGr1gAAC,,,,,a0B8c000012KEkhEAG,a0C8c00000XMMXoEAP,Conducteur de cultes (musique),a0P8c00000DoDz1EAF,1984-85,1984-09-01,1985-08-31,Current,
a098c00000sHz6VAAS,0038c00002jGr1gAAC,,,,,a0B8c000012KEmzEAG,a0C8c00000XMMYDEA5,Lecture pub.écritures,a0P8c00000DoDz9EAF,1992-93,1992-09-01,1993-08-31,Current,
a098c00000sHz6WAAS,0038c00002jGr1gAAC,,,,,a0B8c000012KEjoEAG,a0C8c00000XMMXeEAP,Cure d'âme biblique,a0P8c00000DoDz3EAF,1986-87,1986-09-01,1987-08-31,Current,
a098c00000sHz6XAAS,0038c00002jGs3wAAC,,,,,a0B8c000012KEwHEAW,a0C8c00000XMMZOEA5,Doctrines essentielles I,a0P8c00000DoDzSEAV,2011-12,2011-09-01,2012-08-31,Current,EQV
a098c00000sHz6YAAS,0038c00002jGr1gAAC,,,,,a0B8c000012KEmfEAG,a0C8c00000XMMYJEA5,Counseling et Théologie,a0P8c00000DoDz9EAF,1992-93,1992-09-01,1993-08-31,Current,
a098c00000sHz6ZAAS,0038c00002jGr1gAAC,,,,,a0B8c000012KEdtEAG,a0C8c00000XMMjPEAX,Deutéronome,a0P8c00000DoDz5EAF,1988-89,1988-09-01,1989-08-31,Current,
a098c00000sHz6aAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEm8EAG,a0C8c00000XMMY2EAP,Formation dans l'Église locale,a0P8c00000DoDz6EAF,1989-90,1989-09-01,1990-08-31,Current,
a098c00000sHz6bAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEk2EAG,a0C8c00000XMMcTEAX,Technique de counseling I-II (ex./co.),a0P8c00000DoDz4EAF,1987-88,1987-09-01,1988-08-31,Current,
a098c00000sHz6cAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEibEAG,a0C8c00000XMMXaEAP,Dynamique de groupe,a0P8c00000DoDz9EAF,1992-93,1992-09-01,1993-08-31,Current,
a098c00000sHz6dAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEeiEAG,a0C8c00000XMMmOEAX,Principes d'interprétation,a0P8c00000DoDz1EAF,1984-85,1984-09-01,1985-08-31,Current,
a098c00000sHz6eAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEn4EAG,a0C8c00000XMMYGEA5,Prédication avancée,a0P8c00000DoDzAEAV,1993-94,1993-09-01,1994-08-31,Current,AUD
a098c00000sHz6fAAC,0038c00002jGs3wAAC,,,,,a0B8c000012KEx4EAG,a0C8c00000XMMZQEA5,Doctrines essentielles II,a0P8c00000DoDzSEAV,2011-12,2011-09-01,2012-08-31,Current,EQV
a098c00000sHz6gAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEh0EAG,a0C8c00000XMMXKEA5,Bergérologie,a0P8c00000DoDz1EAF,1984-85,1984-09-01,1985-08-31,Current,
a098c00000sHz6hAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEiiEAG,a0C8c00000XMMlAEAX,Introduction à l'Église et sa mission,a0P8c00000DoDz3EAF,1986-87,1986-09-01,1987-08-31,Current,
a098c00000sHz6iAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEoGEAW,a0C8c00000XMMkTEAX,Histoire de l'Église I,a0P8c00000DoDz6EAF,1989-90,1989-09-01,1990-08-31,Current,
a098c00000sHz6jAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEuHEAW,a0C8c00000XMMZ6EAP,Survol du Nouveau Testament III,a0P8c00000DoDz6EAF,1989-90,1989-09-01,1990-08-31,Current,
a098c00000sHz6kAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEpGEAW,a0C8c00000XMMYdEAP,Évangile et pensées contemp.,a0P8c00000DoDzDEAV,1996-97,1996-09-01,1997-08-31,Current,AUD
a098c00000sHz6lAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEh7EAG,a0C8c00000XMMXNEA5,Debout jeunesse,a0P8c00000DoDz8EAF,1991-92,1990-09-01,1992-08-31,Current,
a098c00000sHz6mAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEcHEAW,a0C8c00000XMMX1EAP,AT II : Les livres historiques,a0P8c00000DoDz7EAF,1990-91,1990-09-01,1991-08-31,Current,
a098c00000sHz6nAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEfHEAW,a0C8c00000XMMXBEA5,Atelier d'analyse de textes,a0P8c00000DoDz4EAF,1987-88,1987-09-01,1988-08-31,Current,
a098c00000sHz6oAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEpFEAW,a0C8c00000XMMYcEAP,Post-Modernisme,a0P8c00000DoDzCEAV,1995-96,1995-09-01,1996-08-31,Current,AUD
a098c00000sHz6pAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEq6EAG,a0C8c00000XMMYjEAP,Initiation au grec biblique I et II,a0P8c00000DoDz8EAF,1991-92,1990-09-01,1992-08-31,Current,
a098c00000sHz6qAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEmiEAG,a0C8c00000XMMmMEAX,Préparation au mariage,a0P8c00000DoDz8EAF,1991-92,1990-09-01,1992-08-31,Current,
a098c00000sHz6rAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEtXEAW,a0C8c00000XMMZ4EAP,Survol du Nouveau Testament II,a0P8c00000DoDz4EAF,1987-88,1987-09-01,1988-08-31,Current,
a098c00000sHz6sAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEdJEAW,a0C8c00000XMMX3EAP,AT IV : Les Prophètes,a0P8c00000DoDz7EAF,1990-91,1990-09-01,1991-08-31,Current,
a098c00000sHz6tAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEeQEAW,a0C8c00000XMMX9EAP,Bibliologie,a0P8c00000DoDz7EAF,1990-91,1990-09-01,1991-08-31,Current,
a098c00000sHz6uAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEj9EAG,a0C8c00000XMMXbEAP,Administration,a0P8c00000DoDz4EAF,1987-88,1987-09-01,1988-08-31,Current,
a098c00000sHz6vAAC,0038c00002jGs4NAAS,,,,,a0B8c000012KEcREAW,a0C8c00000XMMX1EAP,AT II : Les livres historiques,a0P8c00000DoDzNEAV,2006-07,2006-09-01,2007-08-31,Current,EQV
a098c00000sHz6wAAC,0038c00002jGs4NAAS,,,,,a0B8c000012KEtoEAG,a0C8c00000XMMZ4EAP,Survol du Nouveau Testament II,a0P8c00000DoDzNEAV,2006-07,2006-09-01,2007-08-31,Current,EQV
a098c00000sHz6xAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEiAEAW,a0C8c00000XMMXTEA5,Les défis du ministère,a0P8c00000DoDzEEAV,1997-98,1997-09-01,1998-08-31,Current,
a098c00000sHz6yAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEoxEAG,a0C8c00000XMMiOEAX,Apologétique,a0P8c00000DoDz3EAF,1986-87,1986-09-01,1987-08-31,Current,
a098c00000sHz6zAAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEmjEAG,a0C8c00000XMMmMEAX,Préparation au mariage,a0P8c00000DoDzIEAV,2001-02,2001-09-01,2002-08-31,Current,AUD
a098c00000sHz70AAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEksEAG,a0C8c00000XMMXsEAP,Instruct. Chrét. (entraide),a0P8c00000DoDz2EAF,1985-86,1985-09-01,1986-08-31,Current,
a098c00000sHz71AAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEiYEAW,a0C8c00000XMMXZEA5,Homilétique III,a0P8c00000DoDz6EAF,1989-90,1989-09-01,1990-08-31,Current,
a098c00000sHz72AAC,0038c00002jGs4NAAS,,,,,a0B8c000012KEuVEAW,a0C8c00000XMMZ6EAP,Survol du Nouveau Testament III,a0P8c00000DoDzNEAV,2006-07,2006-09-01,2007-08-31,Current,EQV
a098c00000sHz73AAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEs7EAG,a0C8c00000XMMYqEAP,Romains - Inductif,a0P8c00000DoDz4EAF,1987-88,1987-09-01,1988-08-31,Current,
a098c00000sHz74AAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEggEAG,a0C8c00000XMMnYEAX,Théologie pastorale,a0P8c00000DoDz7EAF,1990-91,1990-09-01,1991-08-31,Current,
a098c00000sHz75AAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEyqEAG,a0C8c00000XMMmiEAH,Sanctification,a0P8c00000DoDz1EAF,1984-85,1984-09-01,1985-08-31,Current,
a098c00000sHz76AAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEvsEAG,a0C8c00000XMMZOEA5,Doctrines essentielles I,a0P8c00000DoDz2EAF,1985-86,1985-09-01,1986-08-31,Current,
a098c00000sHz77AAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEwjEAG,a0C8c00000XMMZQEA5,Doctrines essentielles II,a0P8c00000DoDz6EAF,1989-90,1989-09-01,1990-08-31,Current,
a098c00000sHz78AAC,0038c00002jGr1gAAC,,,,,a0B8c000012KF1JEAW,a0C8c00000XMMmbEAH,Relation d'aide auprès des adolescents,a0P8c00000DoDz1EAF,1984-85,1984-09-01,1985-08-31,Current,
a098c00000sHz79AAC,0038c00002jGr1gAAC,,,,,a0B8c000012KEySEAW,a0C8c00000XMMijEAH,Christologie,a0P8c00000DoDz0EAF,1983-84,1983-09-01,1984-08-31,Current,
a098c00000sHz7AAAS,0038c00002jGr1gAAC,,,,,a0B8c000012KExKEAW,a0C8c00000XMMZSEA5,Doctrines essentielles III,a0P8c00000DoDz6EAF,1989-90,1989-09-01,1990-08-31,Current,
a098c00000sHz7BAAS,0038c00002jGr1gAAC,,,,,a0B8c000012KEyEEAW,a0C8c00000XMMjREAX,Doctrine de Dieu,a0P8c00000DoDz0EAF,1983-84,1983-09-01,1984-08-31,Current,
a098c00000sHz7CAAS,0038c00002jGr1gAAC,,,,,a0B8c000012KEyzEAG,a0C8c00000XMMmKEAX,Prémillénarisme,a0P8c00000DoDzAEAV,1993-94,1993-09-01,1994-08-31,Current,AUD
a098c00000sHz7DAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KEk2EAG,a0C8c00000XMMcTEAX,Technique de counseling I-II (ex./co.),a0P8c00000DoDz4EAF,1987-88,1987-09-01,1988-08-31,Current,
a098c00000sHz7EAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KErhEAG,a0C8c00000XMMYpEAP,Marc - Inductif,a0P8c00000DoDz7EAF,1990-91,1990-09-01,1991-08-31,Current,
a098c00000sHz7FAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KEl8EAG,a0C8c00000XMMXtEAP,Stage Pratique II,a0P8c00000DoDzDEAV,1996-97,1996-09-01,1997-08-31,Current,
a098c00000sHz7GAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KErHEAW,a0C8c00000XMMm2EAH,Pers. de l'oeuvre missionnaire,a0P8c00000DoDzEEAV,1997-98,1997-09-01,1998-08-31,Current,
a098c00000sHz7HAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KElfEAG,a0C8c00000XMMXvEAP,Stage Pratique IV,a0P8c00000DoDzFEAV,1998-99,1998-09-01,1999-08-31,Current,
a098c00000sHz7IAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KEuOEAW,a0C8c00000XMMZ6EAP,Survol du Nouveau Testament III,a0P8c00000DoDzFEAV,1998-99,1998-09-01,1999-08-31,Current,
a098c00000sHz7JAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KEfKEAW,a0C8c00000XMMXBEA5,Atelier d'analyse de textes,a0P8c00000DoDz7EAF,1990-91,1990-09-01,1991-08-31,Current,
a098c00000sHz7KAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KEgkEAG,a0C8c00000XMMnYEAX,Théologie pastorale,a0P8c00000DoDzEEAV,1997-98,1997-09-01,1998-08-31,Current,
a098c00000sHz7LAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KEjYEAW,a0C8c00000XMMXcEAP,Stage Pratique I,a0P8c00000DoDzDEAV,1996-97,1996-09-01,1997-08-31,Current,
a098c00000sHz7MAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KEq8EAG,a0C8c00000XMMYjEAP,Initiation au grec biblique I et II,a0P8c00000DoDzDEAV,1996-97,1996-09-01,1997-08-31,Current,
a098c00000sHz7NAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KEtXEAW,a0C8c00000XMMZ4EAP,Survol du Nouveau Testament II,a0P8c00000DoDz4EAF,1987-88,1987-09-01,1988-08-31,Current,
a098c00000sHz7OAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KEogEAG,a0C8c00000XMMYUEA5,Histoire de l'Église IV,a0P8c00000DoDzGEAV,1999-00,1999-09-01,2000-08-31,Former,AUD
a098c00000sHz7PAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KEloEAG,a0C8c00000XMMXwEAP,Stage Pratique V,a0P8c00000DoDzGEAV,1999-00,1999-09-01,2000-08-31,Current,
a098c00000sHz7QAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KEmiEAG,a0C8c00000XMMmMEAX,Préparation au mariage,a0P8c00000DoDz8EAF,1991-92,1990-09-01,1992-08-31,Current,
a098c00000sHz7RAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KEe4EAG,a0C8c00000XMMX4EAP,Ésaïe,a0P8c00000DoDzGEAV,1999-00,1999-09-01,2000-08-31,Current,
a098c00000sHz7SAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KElQEAW,a0C8c00000XMMXuEAP,Stage Pratique III,a0P8c00000DoDzDEAV,1996-97,1996-09-01,1997-08-31,Current,
a098c00000sHz7TAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KEqdEAG,a0C8c00000XMMjrEAH,Exégèse grecque I et II,a0P8c00000DoDzIEAV,2001-02,2001-09-01,2002-08-31,Current,
a098c00000sHz7UAAS,0038c00002jGs4NAAS,,,,,a0B8c000012KEzzEAG,a0C8c00000XMMiSEAX,AT I : Pentateuque,a0P8c00000DoDzNEAV,2006-07,2006-09-01,2007-08-31,Current,EQV
a098c00000sHz7VAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KEkXEAW,a0C8c00000XMMnPEAX,Théologie du counseling,a0P8c00000DoDzIEAV,2001-02,2001-09-01,2002-08-31,Current,AUD
a098c00000sHz7WAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KEobEAG,a0C8c00000XMMkZEAX,Histoire de l'Église III,a0P8c00000DoDzFEAV,1998-99,1998-09-01,1999-08-31,Current,
a098c00000sHz7XAAS,0038c00002jGr1hAAC,,,,,a0B8c000012KEcMEAW,a0C8c00000XMMX1EAP,AT II : Les livres historiques,a0P8c00000DoDzGEAV,1999-00,1999-09-01,2000-08-31,Current,
a098c00000sHz7YAAS,0038c00002jGrobAAC,,,,,a0B8c000012KEoFEAW,a0C8c00000XMMkTEAX,Histoire de l'Église I,a0P8c00000DoDz1EAF,1984-85,1984-09-01,1985-08-31,Current,
a098c00000sHz7ZAAS,0038c00002jGrobAAC,,,,,a0B8c000012KEq0EAG,a0C8c00000XMMYjEAP,Initiation au grec biblique I et II,a0P8c00000DoDyzEAF,1982-83,1982-09-01,1983-08-31,Current,
a098c00000sHz7aAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEqKEAW,a0C8c00000XMMkfEAH,Initiation à l'hébreu biblique I,a0P8c00000DoDz4EAF,1987-88,1987-09-01,1988-08-31,Current,
a098c00000sHz7bAAC,0038c00002jGrX3AAK,,,,,a0B8c000012KElkEAG,a0C8c00000XMMXwEAP,Stage Pratique V,a0P8c00000DoDz8EAF,1991-92,1990-09-01,1992-08-31,Current,R
a098c00000sHz7cAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEn4EAG,a0C8c00000XMMYGEA5,Prédication avancée,a0P8c00000DoDzAEAV,1993-94,1993-09-01,1994-08-31,Current,AUD
a098c00000sHz7dAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEnWEAW,a0C8c00000XMMnQEAX,Théologie du counseling,a0P8c00000DoDz9EAF,1992-93,1992-09-01,1993-08-31,Current,
a098c00000sHz7eAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEfrEAG,a0C8c00000XMMXGEA5,Homilétique I,a0P8c00000DoDyyEAF,1981-82,1981-09-01,1982-08-31,Current,
a098c00000sHz7fAAC,0038c00002jGrobAAC,,,,,a0B8c000012KErAEAW,a0C8c00000XMMYnEAP,Exégèse I,a0P8c00000DoDz7EAF,1990-91,1990-09-01,1991-08-31,Current,
a098c00000sHz7gAAC,0038c00002jGrobAAC,,,,,a0B8c000012KErCEAW,a0C8c00000XMMm2EAH,Pers. de l'oeuvre missionnaire,a0P8c00000DoDz2EAF,1985-86,1985-09-01,1986-08-31,Current,
a098c00000sHz7hAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEn2EAG,a0C8c00000XMMYFEA5,Leadership et autorité,a0P8c00000DoDz8EAF,1991-92,1990-09-01,1992-08-31,Current,
a098c00000sHz7iAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEgDEAW,a0C8c00000XMMXHEA5,Homilétique II,a0P8c00000DoDyzEAF,1982-83,1982-09-01,1983-08-31,Current,
a098c00000sHz7jAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEeiEAG,a0C8c00000XMMmOEAX,Principes d'interprétation,a0P8c00000DoDz1EAF,1984-85,1984-09-01,1985-08-31,Current,
a098c00000sHz7kAAC,0038c00002jGrobAAC,,,,,a0B8c000012KErBEAW,a0C8c00000XMMYoEAP,Exégèse II,a0P8c00000DoDz8EAF,1991-92,1990-09-01,1992-08-31,Current,
a098c00000sHz7lAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEoSEAW,a0C8c00000XMMjlEAH,Éthique et christianisme,a0P8c00000DoDyzEAF,1982-83,1982-09-01,1983-08-31,Current,
a098c00000sHz7mAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEgcEAG,a0C8c00000XMMnYEAX,Théologie pastorale,a0P8c00000DoDyzEAF,1982-83,1982-09-01,1983-08-31,Current,
a098c00000sHz7nAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEiWEAW,a0C8c00000XMMXZEA5,Homilétique III,a0P8c00000DoDz1EAF,1984-85,1984-09-01,1985-08-31,Current,
a098c00000sHz7oAAC,0038c00002jGrX3AAK,,,,,a0B8c000012KElKEAW,a0C8c00000XMMXuEAP,Stage Pratique III,a0P8c00000DoDz6EAF,1989-90,1989-09-01,1990-08-31,Current,R
a098c00000sHz7pAAC,0038c00002jGrXCAA0,,,,,a0B8c000012KF5BEAW,a0C8c00000XMMaXEAX,GAP I - concentration EI,a0P8c00000DoDzTEAV,2012-13,2012-09-01,2013-08-31,Current,R
a098c00000sHz7qAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEcAEAW,a0C8c00000XMMX1EAP,AT II : Les livres historiques,a0P8c00000DoDz0EAF,1983-84,1983-09-01,1984-08-31,Current,
a098c00000sHz7rAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEigEAG,a0C8c00000XMMlAEAX,Introduction à l'Église et sa mission,a0P8c00000DoDz0EAF,1983-84,1983-09-01,1984-08-31,Current,
a098c00000sHz7sAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEhCEAW,a0C8c00000XMMXOEA5,Évangélisation,a0P8c00000DoDyxEAF,1980-81,1980-09-01,1981-08-31,Current,
a098c00000sHz7tAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEe4EAG,a0C8c00000XMMX4EAP,Ésaïe,a0P8c00000DoDzGEAV,1999-00,1999-09-01,2000-08-31,Current,AUD
a098c00000sHz7uAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEjyEAG,a0C8c00000XMMcTEAX,Technique de counseling I-II (ex./co.),a0P8c00000DoDyzEAF,1982-83,1982-09-01,1983-08-31,Current,
a098c00000sHz7vAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEowEAG,a0C8c00000XMMiOEAX,Apologétique,a0P8c00000DoDyyEAF,1981-82,1981-09-01,1982-08-31,Current,
a098c00000sHz7wAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEkhEAG,a0C8c00000XMMXoEAP,Conducteur de cultes (musique),a0P8c00000DoDz1EAF,1984-85,1984-09-01,1985-08-31,Current,
a098c00000sHz7xAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEh0EAG,a0C8c00000XMMXKEA5,Bergérologie,a0P8c00000DoDz1EAF,1984-85,1984-09-01,1985-08-31,Current,
a098c00000sHz7yAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEpcEAG,a0C8c00000XMMYgEAP,Intro. Langues Bibl. (Hébreu),a0P8c00000DoDz3EAF,1986-87,1986-09-01,1987-08-31,Current,AUD
a098c00000sHz7zAAC,0038c00002jGrobAAC,,,,,a0B8c000012KEh2EAG,a0C8c00000XMMXLEA5,Formation chrétienne,a0P8c00000DoDyyEAF,1981-82,1981-09-01,1982-08-31,Current,
a098c00000sHz80AAC,0038c00002jGrobAAC,,,,,a0B8c000012KEkREAW,a0C8c00000XMMXjEAP,L'homme ds le milieu familial,a0P8c00000DoDz2EAF,1985-86,1985-09-01,1986-08-31,Current,
a098c00000sHz81AAC,0038c00002jGrobAAC,,,,,a0B8c000012KEdEEAW,a0C8c00000XMMX3EAP,AT IV : Les Prophètes,a0P8c00000DoDz1EAF,1984-85,1984-09-01,1985-08-31,Current,
a098c00000sHz82AAC,0038c00002jGrobAAC,,,,,a0B8c000012KEsVEAW,a0C8c00000XMMYtEAP,Matthieu 1 (Sermon montagne),a0P8c00000DoDyyEAF,1981-82,1981-09-01,1982-08-31,Current,
a098c00000sHz83AAC,0038c00002jGrobAAC,,,,,a0B8c000012KEySEAW,a0C8c00000XMMijEAH,Christologie,a0P8c00000DoDz0EAF,1983-84,1983-09-01,1984-08-31,Current,
a098c00000sHz84AAC,0038c00002jGrobAAC,,,,,a0B8c000012KEyJEAW,a0C8c00000XMMiKEAX,Anthropologie biblique,a0P8c00000DoDyzEAF,1982-83,1982-09-01,1983-08-31,Current,
a098c00000sHz85AAC,0038c00002jGrobAAC,,,,,a0B8c000012KEzCEAW,a0C8c00000XMMZcEAP,Théologie de l'Église,a0P8c00000DoDz7EAF,1990-91,1990-09-01,1991-08-31,Current,
a098c00000sHz86AAC,0038c00002jGrobAAC,,,,,a0B8c000012KEv3EAG,a0C8c00000XMMZFEA5,Épître aux Hébreux,a0P8c00000DoDz2EAF,1985-86,1985-09-01,1986-08-31,Current,
a098c00000sHz87AAC,0038c00002jGrobAAC,,,,,a0B8c000012KEuxEAG,a0C8c00000XMMZBEA5,Épîtres pastorales,a0P8c00000DoDzNEAV,2006-07,2006-09-01,2007-08-31,Current,AUD
a098c00000sHz88AAC,0038c00002jGrobAAC,,,,,a0B8c000012KEuuEAG,a0C8c00000XMMZBEA5,Épîtres pastorales,a0P8c00000DoDz0EAF,1983-84,1983-09-01,1984-08-31,Current,
a098c00000sHz89AAC,0038c00002jGrobAAC,,,,,a0B8c000012KEzZEAW,a0C8c00000XMMZjEAP,Théol. de l'Ancien Testament,a0P8c00000DoDz3EAF,1986-87,1986-09-01,1987-08-31,Current,
a098c00000sHz8AAAS,0038c00002jGrobAAC,,,,,a0B8c000012KEvsEAG,a0C8c00000XMMZOEA5,Doctrines essentielles I,a0P8c00000DoDz2EAF,1985-86,1985-09-01,1986-08-31,Current,
a098c00000sHz8BAAS,0038c00002jGrobAAC,,,,,a0B8c000012KF1HEAW,a0C8c00000XMMmbEAH,Relation d'aide auprès des adolescents,a0P8c00000DoDyzEAF,1982-83,1982-09-01,1983-08-31,Current,
a098c00000sHz8CAAS,0038c00002jGrobAAC,,,,,a0B8c000012KEyxEAG,a0C8c00000XMMmKEAX,Prémillénarisme,a0P8c00000DoDz2EAF,1985-86,1985-09-01,1986-08-31,Current,
a098c00000sHz8DAAS,0038c00002jGrobAAC,,,,,a0B8c000012KEzHEAW,a0C8c00000XMMZfEAP,Théologie des ordonnances,a0P8c00000DoDzBEAV,1994-95,1994-09-01,1995-08-31,Current,AUD
a098c00000sHz8EAAS,0038c00002jGrocAAC,,,,,a0B8c000012KEw9EAG,a0C8c00000XMMZOEA5,Doctrines essentielles I,a0P8c00000DoDzKEAV,2003-04,2003-09-01,2004-08-31,Current,
a098c00000sHz8FAAS,0038c00002jGrodAAC,,,,,a0B8c000012KEjoEAG,a0C8c00000XMMXeEAP,Cure d'âme biblique,a0P8c00000DoDz3EAF,1986-87,1986-09-01,1987-08-31,Current,
a098c00000sHz8GAAS,0038c00002jGroeAAC,,,,,a0B8c000012KEsLEAW,a0C8c00000XMMYrEAP,Intro. Étude Induct. 1 Thess,a0P8c00000DoDzVEAV,2014-15,2014-09-01,2015-08-31,Current,
a098c00000sHz8HAAS,0038c00002jGroeAAC,,,,,a0B8c000012KExhEAG,a0C8c00000XMMZSEA5,Doctrines essentielles III,a0P8c00000DoDzUEAV,2013-14,2013-09-01,2014-08-31,Current,
a098c00000sHz8IAAS,0038c00002jGroeAAC,,,,,a0B8c000012KF34EAG,a0C8c00000XMMk1EAH,GAP - DFC I,a0P8c00000DoDzYEAV,2017-18,2017-09-01,2018-08-31,Current,
a098c00000sHz8JAAS,0038c00002jGroeAAC,,,,,a0B8c000012KF3JEAW,a0C8c00000XMMk3EAH,GAP - DFC II,a0P8c00000DoDzYEAV,2017-18,2017-09-01,2018-08-31,Current,
a098c00000sHz8KAAS,0038c00002jGroeAAC,,,,,a0B8c000012KEx6EAG,a0C8c00000XMMZQEA5,Doctrines essentielles II,a0P8c00000DoDzUEAV,2013-14,2013-09-01,2014-08-31,Current,
a098c00000sHz8LAAS,0038c00002jGrofAAC,,,,,a0B8c000012KEjnEAG,a0C8c00000XMMXeEAP,Cure d'âme biblique,a0P8c00000DoDyzEAF,1982-83,1982-09-01,1983-08-31,Current,
a098c00000sHz8MAAS,0038c00002jGrogAAC,,,,,a0B8c000012KEjnEAG,a0C8c00000XMMXeEAP,Cure d'âme biblique,a0P8c00000DoDyzEAF,1982-83,1982-09-01,1983-08-31,Current,
a098c00000sHz8NAAS,0038c00002jGrohAAC,,,,,a0B8c000012KEfAEAW,a0C8c00000XMMXAEA5,Initiation interprétation biblique,a0P8c00000DoDz9EAF,1992-93,1992-09-01,1993-08-31,Current,AUD
a098c00000sHz8OAAS,0038c00002jGroiAAC,,,,,a0B8c000012KEeWEAW,a0C8c00000XMMX9EAP,Bibliologie,a0P8c00000DoDzKEAV,2003-04,2003-09-01,2004-08-31,Former,ABA
a098c00000sHz8QAAS,0038c00002jGroiAAC,,,,,a0B8c000012KEyAEAW,a0C8c00000XMMZTEA5,Doctrines essentielles IV,a0P8c00000DoDzbEAF,2020-21,2020-09-01,2021-08-31,Former,R
a098c00000sHz8VAAS,0038c00002jGroiAAC,,,,,a0B8c000012KEwQEAW,a0C8c00000XMMZOEA5,Doctrines essentielles I,a0P8c00000DoDzbEAF,2020-21,2020-09-01,2021-08-31,Former,R
